Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag",Location 1,Location 2
NORTH DAKOTA,2016,42,,-,0,,1,,2,,1,,,-,0,,2,,13,,3,,,-,0,,1,,3,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
UTAH,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
NEW ENGLAND,2016,42,,-,1,,8,,41,,61,,9,,19,,95,,1145,,1177,,,-,0,,2,,7,,3,,,
VERMONT,2016,42,,-,0,,1,,3,,3,,1,,2,,21,,133,,104,,,-,0,,1,,2,,2,,"VERMONT
(43.622479, -72.51927)",
LOUISIANA,2016,42,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,"LOUISIANA
(31.2931, -92.463284)",
MARYLAND,2016,42,,-,0,,10,,49,,29,,,-,0,,2,,11,,3,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
IOWA,2016,42,,-,0,,1,,3,,,-,,-,0,,1,,7,,,-,,-,0,,1,,2,,,-,"IOWA
(42.46942, -93.815856)",
MID. ATLANTIC,2016,42,2,,3,,37,,175,,126,,11,,14,,59,,702,,732,,,-,0,,3,,19,,22,,,
NEW JERSEY,2016,42,,-,0,,7,,58,,60,,,-,1,,12,,75,,116,,,-,0,,2,,7,,5,,"NEW JERSEY
(40.104655, -74.386686)",
MINNESOTA,2016,42,,-,0,,1,,,-,3,,,-,0,,22,,,-,554,,,-,0,,0,,,-,21,,"MINNESOTA
(46.357661, -94.793397)",
CALIFORNIA,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,2,,3,,1,,"CALIFORNIA
(37.640735, -121.002435)",
PUERTO RICO,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
NEBRASKA,2016,42,1,,0,,1,,6,,4,,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
KANSAS,2016,42,,-,0,,5,,45,,44,,,-,0,,1,,4,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
MISSISSIPPI,2016,42,,-,0,,2,,6,,8,,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,"MISSISSIPPI
(32.738663, -89.537312)",
W.S. CENTRAL,2016,42,,-,2,,64,,176,,188,,1,,0,,5,,11,,19,,,-,0,,1,,1,,2,,,
MISSOURI,2016,42,2,,2,,19,,198,,225,,,-,0,,2,,13,,15,,,-,0,,1,,7,,9,,"MISSOURI
(38.636168, -92.566292)",
MOUNTAIN,2016,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,2,,3,,,
PENNSYLVANIA,2016,42,,-,0,,0,,,-,4,,,-,0,,1,,1,,21,,,-,0,,1,,1,,10,,"PENNSYLVANIA
(40.789676, -77.858055)",
DIST. OF COL.,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
TENNESSEE,2016,42,,-,1,,10,,82,,59,,1,,0,,2,,11,,9,,,-,0,,2,,6,,11,,"TENNESSEE
(35.681402, -85.774444)",
INDIANA,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,16,,19,,"INDIANA
(39.76845, -86.156212)",
WEST VIRGINIA,2016,42,,-,0,,1,,5,,5,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2016,42,2,,2,,36,,100,,55,,11,,11,,54,,583,,542,,,-,0,,3,,8,,7,,"NEW YORK
(42.826892, -75.544286)",
MASSACHUSETTS,2016,42,,-,0,,2,,8,,9,,,-,8,,66,,592,,647,,,-,0,,1,,1,,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW MEXICO,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
WISCONSIN,2016,42,,-,0,,2,,13,,21,,1,,5,,36,,340,,494,,,-,0,,2,,22,,56,,"WISCONSIN
(44.395526, -89.834513)",
OHIO,2016,42,,-,0,,1,,7,,16,,,-,0,,2,,6,,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
ILLINOIS,2016,42,,-,0,,4,,29,,28,,,-,0,,2,,8,,10,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
NEW HAMPSHIRE,2016,42,,-,0,,1,,5,,12,,,-,1,,6,,39,,87,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
CONNECTICUT,2016,42,,-,0,,0,,,-,,-,,-,0,,3,,9,,115,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
UNITED STATES,2016,42,5,,13,,107,,1034,,1106,,23,,41,,193,,2318,,3078,,,-,2,,7,,101,,167,,,
KENTUCKY,2016,42,,-,0,,4,,25,,53,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
TEXAS,2016,42,,-,0,,2,,10,,6,,,-,0,,1,,1,,3,,,-,0,,1,,1,,,-,"TEXAS
(31.827233, -99.423022)",
E.S. CENTRAL,2016,42,,-,1,,11,,122,,129,,1,,0,,3,,16,,16,,,-,0,,2,,9,,16,,,
FLORIDA,2016,42,,-,0,,6,,22,,15,,,-,0,,2,,7,,5,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
ARKANSAS,2016,42,,-,2,,16,,164,,179,,1,,0,,5,,10,,16,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
AMER. SAMOA,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
ALABAMA,2016,42,,-,0,,2,,9,,9,,,-,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
SOUTH DAKOTA,2016,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
GUAM,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
OREGON,2016,42,,-,0,,1,,2,,,-,,-,0,,1,,1,,3,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
MAINE,2016,42,,-,0,,1,,3,,5,,8,,3,,31,,279,,134,,,-,0,,1,,4,,1,,"MAINE
(45.252223, -68.986647)",
DELAWARE,2016,42,,-,0,,3,,12,,11,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
NORTH CAROLINA,2016,42,,-,1,,5,,48,,67,,,-,0,,2,,11,,15,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
GEORGIA,2016,42,,-,0,,2,,11,,33,,,-,0,,1,,1,,,-,,-,0,,1,,2,,1,,"GEORGIA
(32.836038, -83.631709)",
VIRGIN ISL.,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
ARIZONA,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,2,,3,,"ARIZONA
(34.869712, -111.760902)",
C.N.M.I.,2016,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
WASHINGTON,2016,42,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
IDAHO,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW YORK CITY,2016,42,,-,0,,3,,17,,7,,,-,0,,6,,43,,53,,,-,0,,1,,3,,,-,NEW YORK CITY,
OKLAHOMA,2016,42,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
COLORADO,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
SOUTH CAROLINA,2016,42,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEVADA,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MONTANA,2016,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
HAWAII,2016,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
E.N. CENTRAL,2016,42,,-,0,,6,,50,,70,,1,,5,,36,,356,,511,,,-,1,,4,,38,,77,,,
PACIFIC,2016,42,,-,0,,1,,2,,,-,,-,0,,1,,1,,6,,,-,0,,2,,3,,2,,,
WYOMING,2016,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2016,42,,-,0,,6,,22,,32,,,-,1,,18,,93,,90,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
VIRGINIA,2016,42,,-,1,,9,,66,,92,,,-,0,,3,,13,,9,,,-,0,,2,,5,,8,,"VIRGINIA
(37.542699, -78.45822)",
S. ATLANTIC,2016,42,,-,3,,19,,213,,255,,,-,1,,5,,47,,36,,,-,0,,2,,9,,10,,,
W.N. CENTRAL,2016,42,3,,3,,24,,254,,277,,,-,1,,22,,40,,578,,,-,0,,2,,13,,32,,,
MICHIGAN,2016,42,,-,0,,1,,1,,5,,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MONTANA,2016,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NEW JERSEY,2016,43,,-,0,,7,,58,,60,,,-,1,,12,,76,,116,,,-,0,,2,,7,,5,,"NEW JERSEY
(40.104655, -74.386686)",
TEXAS,2016,43,,-,0,,2,,10,,7,,,-,0,,1,,1,,3,,,-,0,,1,,1,,,-,"TEXAS
(31.827233, -99.423022)",
IOWA,2016,43,,-,0,,1,,3,,,-,,-,0,,1,,7,,,-,,-,0,,1,,2,,,-,"IOWA
(42.46942, -93.815856)",
NEW ENGLAND,2016,43,1,,1,,8,,43,,62,,11,,18,,95,,1175,,1217,,,-,0,,2,,7,,3,,,
WASHINGTON,2016,43,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
ALASKA,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
VERMONT,2016,43,,-,0,,1,,3,,3,,,-,2,,21,,135,,109,,,-,0,,1,,2,,2,,"VERMONT
(43.622479, -72.51927)",
MID. ATLANTIC,2016,43,9,,3,,37,,184,,130,,17,,14,,59,,721,,745,,,-,0,,3,,19,,23,,,
NORTH DAKOTA,2016,43,,-,0,,1,,2,,1,,,-,0,,2,,13,,3,,,-,0,,1,,3,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
VIRGIN ISL.,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
AMER. SAMOA,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
SOUTH DAKOTA,2016,43,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
KANSAS,2016,43,,-,0,,5,,46,,44,,,-,0,,1,,4,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
INDIANA,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,17,,19,,"INDIANA
(39.76845, -86.156212)",
GUAM,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
CALIFORNIA,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,2,,3,,1,,"CALIFORNIA
(37.640735, -121.002435)",
COLORADO,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
IDAHO,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
SOUTH CAROLINA,2016,43,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
WEST VIRGINIA,2016,43,,-,0,,1,,5,,5,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
WYOMING,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ILLINOIS,2016,43,,-,0,,5,,30,,28,,,-,0,,2,,8,,10,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
KENTUCKY,2016,43,,-,0,,4,,25,,53,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
DIST. OF COL.,2016,43,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
MISSISSIPPI,2016,43,,-,0,,2,,7,,8,,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,"MISSISSIPPI
(32.738663, -89.537312)",
ALABAMA,2016,43,,-,0,,2,,10,,9,,,-,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2016,43,,-,0,,3,,15,,22,,,-,4,,36,,344,,502,,,-,0,,2,,24,,56,,"WISCONSIN
(44.395526, -89.834513)",
E.N. CENTRAL,2016,43,,-,1,,7,,54,,71,,,-,4,,36,,360,,519,,,-,1,,4,,41,,77,,,
W.S. CENTRAL,2016,43,,-,2,,64,,176,,190,,,-,0,,5,,11,,19,,,-,0,,1,,1,,2,,,
MOUNTAIN,2016,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,2,,3,,,
OKLAHOMA,2016,43,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
DELAWARE,2016,43,,-,0,,3,,12,,12,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
MISSOURI,2016,43,,-,2,,19,,207,,225,,,-,0,,2,,13,,15,,,-,0,,1,,7,,9,,"MISSOURI
(38.636168, -92.566292)",
NEVADA,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
RHODE ISLAND,2016,43,,-,0,,6,,23,,33,,,-,0,,18,,93,,93,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
PACIFIC,2016,43,,-,0,,1,,2,,,-,,-,0,,1,,1,,6,,,-,0,,2,,3,,2,,,
MASSACHUSETTS,2016,43,,-,0,,2,,8,,9,,,-,8,,67,,604,,664,,,-,0,,1,,1,,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
OHIO,2016,43,,-,0,,1,,8,,16,,,-,0,,2,,6,,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
PENNSYLVANIA,2016,43,,-,0,,0,,,-,4,,,-,0,,1,,1,,21,,,-,0,,1,,1,,10,,"PENNSYLVANIA
(40.789676, -77.858055)",
NORTH CAROLINA,2016,43,,-,1,,5,,50,,68,,,-,0,,2,,12,,15,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MICHIGAN,2016,43,,-,0,,1,,1,,5,,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
S. ATLANTIC,2016,43,1,,2,,19,,220,,258,,,-,1,,5,,48,,37,,,-,0,,2,,9,,10,,,
FLORIDA,2016,43,1,,0,,6,,23,,15,,,-,0,,2,,7,,5,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
ARIZONA,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,2,,3,,"ARIZONA
(34.869712, -111.760902)",
UNITED STATES,2016,43,11,,13,,107,,1069,,1118,,28,,40,,193,,2372,,3149,,,-,2,,7,,103,,168,,,
VIRGINIA,2016,43,,-,1,,10,,69,,92,,,-,0,,3,,13,,10,,,-,0,,2,,5,,8,,"VIRGINIA
(37.542699, -78.45822)",
NEW MEXICO,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
ARKANSAS,2016,43,,-,2,,16,,164,,180,,,-,0,,5,,10,,16,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
C.N.M.I.,2016,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
MARYLAND,2016,43,,-,0,,10,,49,,29,,,-,0,,2,,11,,3,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
NEBRASKA,2016,43,,-,0,,1,,6,,4,,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
UTAH,2016,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
MINNESOTA,2016,43,,-,0,,1,,,-,3,,,-,0,,22,,,-,563,,,-,0,,0,,,-,21,,"MINNESOTA
(46.357661, -94.793397)",
NEW YORK,2016,43,9,,2,,36,,109,,59,,15,,11,,54,,600,,555,,,-,0,,3,,8,,8,,"NEW YORK
(42.826892, -75.544286)",
HAWAII,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
LOUISIANA,2016,43,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,"LOUISIANA
(31.2931, -92.463284)",
NEW YORK CITY,2016,43,,-,0,,3,,17,,7,,2,,0,,6,,44,,53,,,-,0,,1,,3,,,-,NEW YORK CITY,
OREGON,2016,43,,-,0,,1,,2,,,-,,-,0,,1,,1,,3,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
NEW HAMPSHIRE,2016,43,,-,0,,1,,5,,12,,,-,1,,6,,40,,90,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
W.N. CENTRAL,2016,43,,-,3,,24,,264,,277,,,-,1,,22,,40,,587,,,-,0,,2,,13,,32,,,
PUERTO RICO,2016,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
CONNECTICUT,2016,43,,-,0,,0,,,-,,-,,-,0,,3,,9,,116,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
TENNESSEE,2016,43,,-,1,,10,,83,,60,,,-,0,,2,,11,,9,,,-,0,,2,,5,,11,,"TENNESSEE
(35.681402, -85.774444)",
E.S. CENTRAL,2016,43,,-,1,,11,,125,,130,,,-,0,,3,,16,,16,,,-,0,,2,,8,,16,,,
MAINE,2016,43,1,,0,,1,,4,,5,,11,,3,,31,,294,,145,,,-,0,,1,,4,,1,,"MAINE
(45.252223, -68.986647)",
GEORGIA,2016,43,,-,0,,2,,11,,33,,,-,0,,1,,1,,,-,,-,0,,1,,2,,1,,"GEORGIA
(32.836038, -83.631709)",
AMER. SAMOA,2016,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
MICHIGAN,2016,44,,-,0,,1,,1,,5,,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
DELAWARE,2016,44,,-,0,,3,,12,,12,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
WASHINGTON,2016,44,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MAINE,2016,44,,-,0,,1,,4,,5,,10,,3,,31,,305,,154,,,-,0,,1,,4,,1,,"MAINE
(45.252223, -68.986647)",
PENNSYLVANIA,2016,44,,-,0,,0,,,-,4,,,-,0,,1,,1,,21,,,-,0,,1,,1,,10,,"PENNSYLVANIA
(40.789676, -77.858055)",
ALASKA,2016,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
MISSOURI,2016,44,,-,2,,19,,206,,227,,,-,0,,2,,12,,15,,,-,0,,1,,8,,9,,"MISSOURI
(38.636168, -92.566292)",
S. ATLANTIC,2016,44,,-,2,,19,,225,,262,,,-,1,,5,,46,,38,,,-,0,,2,,9,,11,,,
MOUNTAIN,2016,44,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,2,,3,,,
NEVADA,2016,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
TENNESSEE,2016,44,,-,0,,10,,82,,60,,,-,0,,2,,11,,9,,,-,0,,2,,6,,11,,"TENNESSEE
(35.681402, -85.774444)",
UNITED STATES,2016,44,2,,13,,107,,1078,,1129,,20,,40,,193,,2420,,3228,,,-,2,,7,,110,,170,,,
PACIFIC,2016,44,,-,0,,1,,2,,,-,,-,0,,1,,1,,6,,,-,0,,2,,4,,2,,,
VIRGIN ISL.,2016,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
NORTH DAKOTA,2016,44,,-,0,,1,,2,,1,,,-,0,,2,,13,,3,,,-,0,,1,,3,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
E.S. CENTRAL,2016,44,,-,1,,11,,125,,130,,,-,0,,3,,16,,16,,,-,0,,2,,10,,16,,,
MID. ATLANTIC,2016,44,2,,3,,37,,188,,132,,10,,14,,59,,736,,766,,,-,0,,3,,19,,23,,,
MINNESOTA,2016,44,,-,0,,1,,,-,3,,,-,0,,22,,,-,572,,,-,0,,0,,,-,21,,"MINNESOTA
(46.357661, -94.793397)",
WYOMING,2016,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ALABAMA,2016,44,,-,0,,2,,10,,9,,,-,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
NEW JERSEY,2016,44,,-,0,,7,,60,,60,,,-,1,,12,,81,,119,,,-,0,,2,,7,,5,,"NEW JERSEY
(40.104655, -74.386686)",
VIRGINIA,2016,44,,-,1,,10,,74,,93,,,-,0,,2,,11,,10,,,-,0,,2,,5,,8,,"VIRGINIA
(37.542699, -78.45822)",
DIST. OF COL.,2016,44,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
KENTUCKY,2016,44,,-,0,,4,,26,,53,,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"KENTUCKY
(37.64591, -84.774043)",
CALIFORNIA,2016,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,2,,4,,1,,"CALIFORNIA
(37.640735, -121.002435)",
RHODE ISLAND,2016,44,,-,0,,6,,24,,33,,,-,0,,18,,93,,93,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
SOUTH DAKOTA,2016,44,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
CONNECTICUT,2016,44,,-,0,,0,,,-,,-,,-,0,,3,,9,,116,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
GUAM,2016,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
INDIANA,2016,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,18,,19,,"INDIANA
(39.76845, -86.156212)",
W.N. CENTRAL,2016,44,,-,3,,24,,263,,280,,,-,1,,22,,39,,596,,,-,0,,2,,14,,32,,,
