Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
ILLINOIS,2015,40,,-,0,,5,,25,,46,,,-,0,,1,,7,,15,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
NEW JERSEY,2015,40,,-,0,,5,,43,,50,,,-,1,,11,,91,,58,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.121601, -74.321404)",
NEW ENGLAND,2015,40,,-,1,,6,,37,,48,,2,,13,,96,,944,,908,,,-,0,,1,,3,,7,,,
GUAM,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
MISSOURI,2015,40,,-,1,,17,,152,,310,,,-,0,,3,,10,,17,,,-,0,,3,,9,,19,,"MISSOURI
(38.636168, -92.566292)",
OREGON,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
MOUNTAIN,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
IOWA,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MONTANA,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ALABAMA,2015,40,,-,0,,3,,8,,10,,,-,0,,2,,7,,6,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
LOUISIANA,2015,40,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.31111, -92.445)",
MICHIGAN,2015,40,,-,0,,2,,5,,3,,,-,0,,1,,6,,2,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
NEW YORK CITY,2015,40,,-,0,,2,,18,,9,,2,,0,,6,,48,,29,,,-,0,,0,,,-,,-,NEW YORK CITY,
PENNSYLVANIA,2015,40,,-,0,,1,,1,,5,,,-,0,,1,,,-,20,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
NORTH DAKOTA,2015,40,,-,0,,1,,1,,1,,,-,0,,1,,1,,5,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
MASSACHUSETTS,2015,40,,-,0,,2,,3,,17,,,-,6,,58,,533,,494,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
SOUTH CAROLINA,2015,40,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
S. ATLANTIC,2015,40,1,,3,,25,,232,,250,,,-,0,,7,,37,,29,,,-,0,,3,,10,,5,,,
HAWAII,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
SOUTH DAKOTA,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
KANSAS,2015,40,,-,0,,5,,40,,43,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
C.N.M.I.,2015,40,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
NEVADA,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
E.N. CENTRAL,2015,40,,-,0,,6,,62,,60,,,-,3,,35,,352,,459,,,-,1,,5,,46,,92,,,
NEW MEXICO,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
DELAWARE,2015,40,,-,0,,3,,11,,20,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MAINE,2015,40,,-,0,,1,,5,,8,,1,,2,,14,,119,,139,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
IDAHO,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
MISSOURI,2015,41,,-,2,,17,,170,,315,,,-,0,,3,,11,,18,,,-,0,,3,,10,,19,,"MISSOURI
(38.636168, -92.566292)",
IOWA,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
VERMONT,2015,41,,-,0,,2,,3,,1,,2,,1,,12,,99,,43,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
PUERTO RICO,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
HAWAII,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NEW ENGLAND,2015,41,,-,1,,6,,43,,48,,2,,13,,96,,979,,917,,,-,0,,1,,3,,7,,,
NORTH CAROLINA,2015,41,,-,0,,23,,64,,39,,,-,0,,6,,14,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW YORK CITY,2015,41,1,,0,,2,,19,,9,,1,,0,,6,,49,,30,,,-,0,,0,,,-,,-,NEW YORK CITY,
IDAHO,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
KENTUCKY,2015,41,,-,0,,6,,53,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2015,41,,-,0,,1,,1,,1,,,-,0,,1,,1,,6,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2015,41,,-,1,,7,,55,,82,,,-,0,,3,,8,,3,,,-,0,,5,,10,,10,,"TENNESSEE
(35.681402, -85.774444)",
AMER. SAMOA,2015,41,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
MISSISSIPPI,2015,41,,-,0,,1,,6,,4,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
COLORADO,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
S. ATLANTIC,2015,41,,-,3,,25,,232,,251,,1,,0,,7,,39,,29,,,-,0,,3,,10,,5,,,
MID. ATLANTIC,2015,41,1,,2,,10,,116,,147,,18,,13,,60,,651,,395,,,-,0,,2,,9,,21,,,
SOUTH DAKOTA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARIZONA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
E.N. CENTRAL,2015,41,1,,0,,6,,63,,60,,,-,3,,38,,374,,464,,,-,1,,5,,49,,93,,,
WASHINGTON,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
GEORGIA,2015,41,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
LOUISIANA,2015,41,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.2931, -92.463284)",
MICHIGAN,2015,41,,-,0,,2,,5,,3,,,-,0,,1,,6,,2,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
WEST VIRGINIA,2015,41,,-,0,,1,,2,,3,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MASSACHUSETTS,2015,41,,-,0,,2,,3,,17,,,-,6,,58,,555,,498,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
WISCONSIN,2015,41,,-,0,,3,,17,,7,,,-,3,,38,,360,,445,,,-,0,,4,,38,,45,,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK,2015,41,,-,1,,10,,50,,83,,17,,10,,50,,509,,286,,,-,0,,2,,6,,9,,"NEW YORK
(42.826892, -75.544286)",
DIST. OF COL.,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
NEVADA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
ARKANSAS,2015,41,1,,3,,16,,168,,207,,1,,0,,2,,16,,14,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
NEW HAMPSHIRE,2015,41,,-,0,,2,,8,,5,,,-,0,,8,,40,,98,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KANSAS,2015,41,,-,0,,5,,40,,43,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
ALASKA,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
E.S. CENTRAL,2015,41,,-,1,,14,,122,,156,,,-,0,,3,,15,,10,,,-,0,,5,,12,,11,,,
W.S. CENTRAL,2015,41,1,,3,,22,,177,,263,,1,,0,,2,,19,,21,,,-,0,,1,,1,,,-,,
UNITED STATES,2015,41,3,,13,,70,,967,,1295,,22,,35,,190,,2100,,2278,,,-,2,,8,,99,,176,,,
ILLINOIS,2015,41,,-,0,,5,,25,,46,,,-,0,,1,,7,,16,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
GUAM,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
CONNECTICUT,2015,41,,-,0,,0,,,-,,-,,-,1,,16,,99,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MINNESOTA,2015,41,,-,0,,0,,,-,5,,,-,0,,13,,,-,411,,,-,0,,1,,,-,16,,"MINNESOTA
(44.943719, -93.094281)",
MONTANA,2015,41,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
VIRGIN ISL.,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
C.N.M.I.,2015,41,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
DELAWARE,2015,41,,-,0,,3,,11,,20,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
PENNSYLVANIA,2015,41,,-,0,,1,,1,,5,,,-,0,,1,,,-,21,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW JERSEY,2015,41,,-,0,,5,,46,,50,,,-,1,,11,,93,,58,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.104655, -74.386686)",
PACIFIC,2015,41,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
CALIFORNIA,2015,41,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
OKLAHOMA,2015,41,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
OREGON,2015,41,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
ALABAMA,2015,41,,-,0,,3,,8,,10,,,-,0,,2,,7,,6,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
VIRGINIA,2015,41,,-,1,,8,,86,,106,,,-,0,,3,,10,,13,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
OHIO,2015,41,1,,0,,2,,16,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
NEW MEXICO,2015,41,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
MARYLAND,2015,41,,-,0,,7,,38,,36,,1,,0,,1,,5,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
NEBRASKA,2015,41,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
FLORIDA,2015,41,,-,0,,3,,17,,25,,,-,0,,2,,6,,7,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
INDIANA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,47,,"INDIANA
(39.76845, -86.156212)",
UTAH,2015,41,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
TEXAS,2015,41,,-,0,,1,,6,,12,,,-,0,,1,,3,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
WYOMING,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2015,41,,-,0,,4,,24,,17,,,-,1,,10,,67,,70,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MAINE,2015,41,,-,0,,1,,5,,8,,,-,2,,14,,119,,139,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
SOUTH CAROLINA,2015,41,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IOWA,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
NORTH DAKOTA,2015,42,,-,0,,1,,1,,1,,,-,0,,1,,1,,6,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
GEORGIA,2015,42,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
GUAM,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
WYOMING,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MISSOURI,2015,42,,-,2,,17,,170,,319,,,-,0,,2,,11,,21,,,-,0,,3,,10,,19,,"MISSOURI
(38.636168, -92.566292)",
VIRGIN ISL.,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
C.N.M.I.,2015,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
OREGON,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
WASHINGTON,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW HAMPSHIRE,2015,42,,-,0,,2,,8,,5,,,-,0,,8,,40,,99,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH CAROLINA,2015,42,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
INDIANA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,47,,"INDIANA
(39.76845, -86.156212)",
OHIO,2015,42,,-,0,,2,,16,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
WEST VIRGINIA,2015,42,,-,0,,1,,2,,3,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2015,42,,-,1,,10,,50,,83,,4,,11,,50,,512,,288,,,-,0,,2,,6,,10,,"NEW YORK
(42.826892, -75.544286)",
CONNECTICUT,2015,42,,-,0,,0,,,-,,-,,-,1,,20,,106,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
E.N. CENTRAL,2015,42,,-,1,,6,,63,,60,,,-,3,,39,,392,,471,,,-,1,,5,,50,,93,,,
FLORIDA,2015,42,1,,0,,3,,18,,25,,,-,0,,2,,6,,7,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
OKLAHOMA,2015,42,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
ARKANSAS,2015,42,1,,3,,16,,169,,212,,,-,0,,2,,16,,14,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
VIRGINIA,2015,42,,-,1,,8,,86,,106,,,-,0,,3,,10,,13,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
DIST. OF COL.,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
HAWAII,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
UNITED STATES,2015,42,4,,13,,70,,974,,1307,,13,,36,,192,,2141,,2311,,,-,2,,8,,100,,177,,,
ILLINOIS,2015,42,,-,0,,5,,25,,46,,,-,0,,1,,7,,16,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
E.S. CENTRAL,2015,42,,-,1,,14,,122,,156,,,-,0,,3,,15,,11,,,-,0,,5,,12,,11,,,
MARYLAND,2015,42,,-,0,,7,,39,,36,,,-,0,,1,,5,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
PENNSYLVANIA,2015,42,,-,0,,1,,1,,5,,,-,0,,1,,,-,21,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2015,42,,-,0,,1,,6,,4,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
RHODE ISLAND,2015,42,,-,0,,4,,24,,19,,,-,1,,10,,67,,72,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MAINE,2015,42,,-,0,,1,,5,,8,,4,,2,,14,,123,,141,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
NEW JERSEY,2015,42,,-,0,,5,,47,,50,,,-,1,,11,,94,,59,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.104655, -74.386686)",
UTAH,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
KENTUCKY,2015,42,,-,0,,6,,52,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
PACIFIC,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
ARIZONA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
MONTANA,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
MINNESOTA,2015,42,,-,0,,0,,,-,5,,,-,0,,13,,,-,416,,,-,0,,1,,,-,16,,"MINNESOTA
(44.943719, -93.094281)",
MASSACHUSETTS,2015,42,,-,0,,2,,3,,18,,,-,5,,58,,558,,505,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2015,42,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.2931, -92.463284)",
SOUTH DAKOTA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
IDAHO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW YORK CITY,2015,42,1,,0,,2,,20,,9,,2,,0,,6,,51,,31,,,-,0,,0,,,-,,-,NEW YORK CITY,
NEW ENGLAND,2015,42,,-,1,,6,,43,,51,,6,,12,,96,,995,,930,,,-,0,,1,,3,,7,,,
NEBRASKA,2015,42,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
W.N. CENTRAL,2015,42,,-,2,,20,,215,,374,,,-,0,,14,,18,,448,,,-,0,,3,,11,,38,,,
NEVADA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
VERMONT,2015,42,,-,0,,2,,3,,1,,2,,1,,12,,101,,44,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2015,42,,-,0,,2,,5,,3,,,-,0,,1,,6,,3,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MID. ATLANTIC,2015,42,1,,2,,10,,118,,147,,6,,13,,60,,657,,399,,,-,0,,2,,9,,22,,,
ALASKA,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
S. ATLANTIC,2015,42,2,,3,,25,,235,,251,,1,,1,,7,,40,,29,,,-,0,,3,,10,,5,,,
TENNESSEE,2015,42,,-,1,,7,,55,,82,,,-,0,,3,,8,,3,,,-,0,,5,,10,,10,,"TENNESSEE
(35.681402, -85.774444)",
COLORADO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
TEXAS,2015,42,,-,0,,1,,6,,12,,,-,0,,1,,3,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
WISCONSIN,2015,42,,-,0,,3,,17,,7,,,-,3,,39,,378,,451,,,-,0,,4,,39,,45,,"WISCONSIN
(44.395526, -89.834513)",
PUERTO RICO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
NORTH CAROLINA,2015,42,1,,0,,23,,65,,39,,1,,0,,6,,15,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
CALIFORNIA,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
AMER. SAMOA,2015,42,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
MOUNTAIN,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
ALABAMA,2015,42,,-,0,,3,,9,,10,,,-,0,,2,,7,,7,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
KANSAS,2015,42,,-,0,,5,,41,,43,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
NEW MEXICO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
DELAWARE,2015,42,,-,0,,3,,11,,20,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
W.S. CENTRAL,2015,42,1,,3,,22,,178,,268,,,-,0,,2,,19,,21,,,-,0,,1,,1,,,-,,
INDIANA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,48,,"INDIANA
(39.76845, -86.156212)",
VERMONT,2015,43,,-,0,,2,,3,,1,,4,,1,,12,,107,,46,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
NEBRASKA,2015,43,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
MAINE,2015,43,,-,0,,1,,5,,8,,9,,2,,14,,137,,150,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
