"Reporting.Area","MMWR.Year","MMWR.Week","Dengue_Cases_Count"
"DISTRICT OF COLUMBIA",2021,27,0
"FLORIDA",2021,27,0
"GEORGIA",2021,27,0
"MARYLAND",2021,27,0
"NORTH CAROLINA",2021,27,0
"SOUTH CAROLINA",2021,27,0
"VIRGINIA",2021,27,0
"WEST VIRGINIA",2021,27,0
"EAST SOUTH CENTRAL",2021,27,0
"ALABAMA",2021,27,0
"KENTUCKY",2021,27,0
"MISSISSIPPI",2021,27,0
"TENNESSEE",2021,27,0
"WEST SOUTH CENTRAL",2021,27,0
"ARKANSAS",2021,27,0
"LOUISIANA",2021,27,0
"OKLAHOMA",2021,27,0
"TEXAS",2021,27,0
"MOUNTAIN",2021,27,0
"ARIZONA",2021,27,0
"COLORADO",2021,27,0
"IDAHO",2021,27,0
"MONTANA",2021,27,0
"NEVADA",2021,27,0
"NEW MEXICO",2021,27,0
"UTAH",2021,27,0
"WYOMING",2021,27,0
"PACIFIC",2021,27,0
"ALASKA",2021,27,0
"CALIFORNIA",2021,27,0
"HAWAII",2021,27,0
"OREGON",2021,27,0
"WASHINGTON",2021,27,0
"US TERRITORIES",2021,27,0
"AMERICAN SAMOA",2021,27,0
"NORTHERN MARIANA ISLANDS",2021,27,0
"GUAM",2021,27,0
"PUERTO RICO",2021,27,0
"U.S. VIRGIN ISLANDS",2021,27,0
"NON-US RESIDENTS",2021,27,0
"TOTAL",2021,27,0
"US RESIDENTS",2021,28,0
"NEW ENGLAND",2021,28,0
"CONNECTICUT",2021,28,0
"MAINE",2021,28,0
"MASSACHUSETTS",2021,28,0
"NEW HAMPSHIRE",2021,28,0
"RHODE ISLAND",2021,28,0
"VERMONT",2021,28,0
"MIDDLE ATLANTIC",2021,28,0
"NEW JERSEY",2021,28,0
"NEW YORK",2021,28,0
"NEW YORK CITY",2021,28,0
"PENNSYLVANIA",2021,28,0
"EAST NORTH CENTRAL",2021,28,0
"ILLINOIS",2021,28,0
"INDIANA",2021,28,0
"MICHIGAN",2021,28,0
"OHIO",2021,28,0
"WISCONSIN",2021,28,0
"WEST NORTH CENTRAL",2021,28,0
"IOWA",2021,28,0
"KANSAS",2021,28,0
"MINNESOTA",2021,28,0
"MISSOURI",2021,28,0
"NEBRASKA",2021,28,0
"NORTH DAKOTA",2021,28,0
"SOUTH DAKOTA",2021,28,0
"SOUTH ATLANTIC",2021,28,0
"DELAWARE",2021,28,0
"DISTRICT OF COLUMBIA",2021,28,0
"FLORIDA",2021,28,0
"GEORGIA",2021,28,0
"MARYLAND",2021,28,0
"NORTH CAROLINA",2021,28,0
"SOUTH CAROLINA",2021,28,0
"VIRGINIA",2021,28,0
"WEST VIRGINIA",2021,28,0
"EAST SOUTH CENTRAL",2021,28,0
"ALABAMA",2021,28,0
"KENTUCKY",2021,28,0
"MISSISSIPPI",2021,28,0
"TENNESSEE",2021,28,0
"WEST SOUTH CENTRAL",2021,28,0
"ARKANSAS",2021,28,0
"LOUISIANA",2021,28,0
"OKLAHOMA",2021,28,0
"TEXAS",2021,28,0
"MOUNTAIN",2021,28,0
"ARIZONA",2021,28,0
"COLORADO",2021,28,0
"IDAHO",2021,28,0
"MONTANA",2021,28,0
"NEVADA",2021,28,0
"NEW MEXICO",2021,28,0
"UTAH",2021,28,0
"WYOMING",2021,28,0
"PACIFIC",2021,28,0
"ALASKA",2021,28,0
"CALIFORNIA",2021,28,0
"HAWAII",2021,28,0
"OREGON",2021,28,0
"WASHINGTON",2021,28,0
"US TERRITORIES",2021,28,0
"AMERICAN SAMOA",2021,28,0
"NORTHERN MARIANA ISLANDS",2021,28,0
"GUAM",2021,28,0
"PUERTO RICO",2021,28,0
"U.S. VIRGIN ISLANDS",2021,28,0
"NON-US RESIDENTS",2021,28,0
"TOTAL",2021,28,0
"US RESIDENTS",2021,29,0
"NEW ENGLAND",2021,29,0
"CONNECTICUT",2021,29,0
"MAINE",2021,29,0
"MASSACHUSETTS",2021,29,0
"NEW HAMPSHIRE",2021,29,0
"RHODE ISLAND",2021,29,0
"VERMONT",2021,29,0
"MIDDLE ATLANTIC",2021,29,0
"NEW JERSEY",2021,29,0
"NEW YORK",2021,29,0
"NEW YORK CITY",2021,29,0
"PENNSYLVANIA",2021,29,0
"EAST NORTH CENTRAL",2021,29,0
"ILLINOIS",2021,29,0
"INDIANA",2021,29,0
"MICHIGAN",2021,29,0
"OHIO",2021,29,0
"WISCONSIN",2021,29,0
"WEST NORTH CENTRAL",2021,29,0
"IOWA",2021,29,0
"KANSAS",2021,29,0
"MINNESOTA",2021,29,0
"MISSOURI",2021,29,0
"NEBRASKA",2021,29,0
"NORTH DAKOTA",2021,29,0
"SOUTH DAKOTA",2021,29,0
"SOUTH ATLANTIC",2021,29,0
"DELAWARE",2021,29,0
"DISTRICT OF COLUMBIA",2021,29,0
"FLORIDA",2021,29,0
"GEORGIA",2021,29,0
"MARYLAND",2021,29,0
"NORTH CAROLINA",2021,29,0
"SOUTH CAROLINA",2021,29,0
"VIRGINIA",2021,29,0
"WEST VIRGINIA",2021,29,0
"EAST SOUTH CENTRAL",2021,29,0
"ALABAMA",2021,29,0
"KENTUCKY",2021,29,0
"MISSISSIPPI",2021,29,0
"TENNESSEE",2021,29,0
"WEST SOUTH CENTRAL",2021,29,0
"ARKANSAS",2021,29,0
"LOUISIANA",2021,29,0
"OKLAHOMA",2021,29,0
"TEXAS",2021,29,0
"MOUNTAIN",2021,29,0
"ARIZONA",2021,29,0
"COLORADO",2021,29,0
"IDAHO",2021,29,0
"MONTANA",2021,29,0
"NEVADA",2021,29,0
"NEW MEXICO",2021,29,0
"UTAH",2021,29,0
"WYOMING",2021,29,0
"PACIFIC",2021,29,0
"ALASKA",2021,29,0
"CALIFORNIA",2021,29,0
"HAWAII",2021,29,0
"OREGON",2021,29,0
"WASHINGTON",2021,29,0
"US TERRITORIES",2021,29,0
"AMERICAN SAMOA",2021,29,0
"NORTHERN MARIANA ISLANDS",2021,29,0
"GUAM",2021,29,0
"PUERTO RICO",2021,29,0
"U.S. VIRGIN ISLANDS",2021,29,0
"NON-US RESIDENTS",2021,29,0
"TOTAL",2021,29,0
"US RESIDENTS",2021,30,3
"NEW ENGLAND",2021,30,0
"CONNECTICUT",2021,30,0
"MAINE",2021,30,0
"MASSACHUSETTS",2021,30,0
"NEW HAMPSHIRE",2021,30,0
"RHODE ISLAND",2021,30,0
"VERMONT",2021,30,0
"MIDDLE ATLANTIC",2021,30,0
"NEW JERSEY",2021,30,0
"NEW YORK",2021,30,0
"NEW YORK CITY",2021,30,0
"PENNSYLVANIA",2021,30,0
"EAST NORTH CENTRAL",2021,30,0
"ILLINOIS",2021,30,0
"INDIANA",2021,30,0
"MICHIGAN",2021,30,0
"OHIO",2021,30,0
"WISCONSIN",2021,30,0
"WEST NORTH CENTRAL",2021,30,0
"IOWA",2021,30,0
"KANSAS",2021,30,0
"MINNESOTA",2021,30,0
"MISSOURI",2021,30,0
"NEBRASKA",2021,30,0
"NORTH DAKOTA",2021,30,0
"SOUTH DAKOTA",2021,30,0
"SOUTH ATLANTIC",2021,30,0
"DELAWARE",2021,30,0
"DISTRICT OF COLUMBIA",2021,30,0
"FLORIDA",2021,30,0
"GEORGIA",2021,30,0
"MARYLAND",2021,30,0
"NORTH CAROLINA",2021,30,0
"SOUTH CAROLINA",2021,30,0
"VIRGINIA",2021,30,0
"WEST VIRGINIA",2021,30,0
"EAST SOUTH CENTRAL",2021,30,0
"ALABAMA",2021,30,0
"KENTUCKY",2021,30,0
"MISSISSIPPI",2021,30,0
"TENNESSEE",2021,30,0
"WEST SOUTH CENTRAL",2021,30,1
"ARKANSAS",2021,30,0
"LOUISIANA",2021,30,0
"OKLAHOMA",2021,30,0
"TEXAS",2021,30,1
"MOUNTAIN",2021,30,2
"ARIZONA",2021,30,2
"COLORADO",2021,30,0
"IDAHO",2021,30,0
"MONTANA",2021,30,0
"NEVADA",2021,30,0
"NEW MEXICO",2021,30,0
"UTAH",2021,30,0
"WYOMING",2021,30,0
"PACIFIC",2021,30,0
"ALASKA",2021,30,0
"CALIFORNIA",2021,30,0
"HAWAII",2021,30,0
"OREGON",2021,30,0
"WASHINGTON",2021,30,0
"US TERRITORIES",2021,30,0
"AMERICAN SAMOA",2021,30,0
"NORTHERN MARIANA ISLANDS",2021,30,0
"GUAM",2021,30,0
"PUERTO RICO",2021,30,0
"U.S. VIRGIN ISLANDS",2021,30,0
"NON-US RESIDENTS",2021,30,0
"TOTAL",2021,30,3
"US RESIDENTS",2021,31,0
"NEW ENGLAND",2021,31,0
"CONNECTICUT",2021,31,0
"MAINE",2021,31,0
"MASSACHUSETTS",2021,31,0
"NEW HAMPSHIRE",2021,31,0
"RHODE ISLAND",2021,31,0
"VERMONT",2021,31,0
"MIDDLE ATLANTIC",2021,31,0
"NEW JERSEY",2021,31,0
"NEW YORK",2021,31,0
"NEW YORK CITY",2021,31,0
"PENNSYLVANIA",2021,31,0
"EAST NORTH CENTRAL",2021,31,0
"ILLINOIS",2021,31,0
"INDIANA",2021,31,0
"MICHIGAN",2021,31,0
"OHIO",2021,31,0
"WISCONSIN",2021,31,0
"WEST NORTH CENTRAL",2021,31,0
"IOWA",2021,31,0
"KANSAS",2021,31,0
"MINNESOTA",2021,31,0
"MISSOURI",2021,31,0
"NEBRASKA",2021,31,0
"NORTH DAKOTA",2021,31,0
"SOUTH DAKOTA",2021,31,0
"SOUTH ATLANTIC",2021,31,0
"DELAWARE",2021,31,0
"DISTRICT OF COLUMBIA",2021,31,0
"FLORIDA",2021,31,0
"GEORGIA",2021,31,0
"MARYLAND",2021,31,0
"NORTH CAROLINA",2021,31,0
"SOUTH CAROLINA",2021,31,0
"VIRGINIA",2021,31,0
"WEST VIRGINIA",2021,31,0
"EAST SOUTH CENTRAL",2021,31,0
"ALABAMA",2021,31,0
"KENTUCKY",2021,31,0
"MISSISSIPPI",2021,31,0
"TENNESSEE",2021,31,0
"WEST SOUTH CENTRAL",2021,31,0
"ARKANSAS",2021,31,0
"LOUISIANA",2021,31,0
"OKLAHOMA",2021,31,0
"TEXAS",2021,31,0
"MOUNTAIN",2021,31,0
"ARIZONA",2021,31,0
"COLORADO",2021,31,0
"IDAHO",2021,31,0
"MONTANA",2021,31,0
"NEVADA",2021,31,0
"NEW MEXICO",2021,31,0
"UTAH",2021,31,0
"WYOMING",2021,31,0
"PACIFIC",2021,31,0
"ALASKA",2021,31,0
"CALIFORNIA",2021,31,0
"HAWAII",2021,31,0
"OREGON",2021,31,0
"WASHINGTON",2021,31,0
"US TERRITORIES",2021,31,0
"AMERICAN SAMOA",2021,31,0
"NORTHERN MARIANA ISLANDS",2021,31,0
"GUAM",2021,31,0
"PUERTO RICO",2021,31,0
"U.S. VIRGIN ISLANDS",2021,31,0
"NON-US RESIDENTS",2021,31,0
"TOTAL",2021,31,0
"US RESIDENTS",2021,32,0
"NEW ENGLAND",2021,32,0
"CONNECTICUT",2021,32,0
"MAINE",2021,32,0
"MASSACHUSETTS",2021,32,0
"NEW HAMPSHIRE",2021,32,0
"RHODE ISLAND",2021,32,0
"VERMONT",2021,32,0
"MIDDLE ATLANTIC",2021,32,0
"NEW JERSEY",2021,32,0
"NEW YORK",2021,32,0
"NEW YORK CITY",2021,32,0
"PENNSYLVANIA",2021,32,0
"EAST NORTH CENTRAL",2021,32,0
"ILLINOIS",2021,32,0
"INDIANA",2021,32,0
"MICHIGAN",2021,32,0
"OHIO",2021,32,0
"WISCONSIN",2021,32,0
"WEST NORTH CENTRAL",2021,32,0
"IOWA",2021,32,0
"KANSAS",2021,32,0
"MINNESOTA",2021,32,0
"MISSOURI",2021,32,0
"NEBRASKA",2021,32,0
"NORTH DAKOTA",2021,32,0
"SOUTH DAKOTA",2021,32,0
"SOUTH ATLANTIC",2021,32,0
"DELAWARE",2021,32,0
"DISTRICT OF COLUMBIA",2021,32,0
"FLORIDA",2021,32,0
"GEORGIA",2021,32,0
"MARYLAND",2021,32,0
"NORTH CAROLINA",2021,32,0
"SOUTH CAROLINA",2021,32,0
"VIRGINIA",2021,32,0
"WEST VIRGINIA",2021,32,0
"EAST SOUTH CENTRAL",2021,32,0
"ALABAMA",2021,32,0
"KENTUCKY",2021,32,0
"MISSISSIPPI",2021,32,0
"TENNESSEE",2021,32,0
"WEST SOUTH CENTRAL",2021,32,0
"ARKANSAS",2021,32,0
"LOUISIANA",2021,32,0
"OKLAHOMA",2021,32,0
"TEXAS",2021,32,0
"MOUNTAIN",2021,32,0
"ARIZONA",2021,32,0
"COLORADO",2021,32,0
"IDAHO",2021,32,0
"MONTANA",2021,32,0
"NEVADA",2021,32,0
"NEW MEXICO",2021,32,0
"UTAH",2021,32,0
"WYOMING",2021,32,0
"PACIFIC",2021,32,0
"ALASKA",2021,32,0
"CALIFORNIA",2021,32,0
"HAWAII",2021,32,0
"OREGON",2021,32,0
"WASHINGTON",2021,32,0
"US TERRITORIES",2021,32,0
"AMERICAN SAMOA",2021,32,0
"NORTHERN MARIANA ISLANDS",2021,32,0
"GUAM",2021,32,0
"PUERTO RICO",2021,32,0
"U.S. VIRGIN ISLANDS",2021,32,0
"NON-US RESIDENTS",2021,32,0
"TOTAL",2021,32,0
"US RESIDENTS",2021,33,0
"NEW ENGLAND",2021,33,0
"CONNECTICUT",2021,33,0
"MAINE",2021,33,0
"MASSACHUSETTS",2021,33,0
"NEW HAMPSHIRE",2021,33,0
"RHODE ISLAND",2021,33,0
"VERMONT",2021,33,0
"MIDDLE ATLANTIC",2021,33,0
"NEW JERSEY",2021,33,0
"NEW YORK",2021,33,0
"NEW YORK CITY",2021,33,0
"PENNSYLVANIA",2021,33,0
"EAST NORTH CENTRAL",2021,33,0
"ILLINOIS",2021,33,0
"INDIANA",2021,33,0
"MICHIGAN",2021,33,0
"OHIO",2021,33,0
"WISCONSIN",2021,33,0
"WEST NORTH CENTRAL",2021,33,0
"IOWA",2021,33,0
"KANSAS",2021,33,0
"MINNESOTA",2021,33,0
"MISSOURI",2021,33,0
"NEBRASKA",2021,33,0
"NORTH DAKOTA",2021,33,0
"SOUTH DAKOTA",2021,33,0
"SOUTH ATLANTIC",2021,33,0
"DELAWARE",2021,33,0
"DISTRICT OF COLUMBIA",2021,33,0
"FLORIDA",2021,33,0
"GEORGIA",2021,33,0
"MARYLAND",2021,33,0
"NORTH CAROLINA",2021,33,0
"SOUTH CAROLINA",2021,33,0
"VIRGINIA",2021,33,0
"WEST VIRGINIA",2021,33,0
"EAST SOUTH CENTRAL",2021,33,0
"ALABAMA",2021,33,0
"KENTUCKY",2021,33,0
"MISSISSIPPI",2021,33,0
"TENNESSEE",2021,33,0
"WEST SOUTH CENTRAL",2021,33,0
"ARKANSAS",2021,33,0
"LOUISIANA",2021,33,0
"OKLAHOMA",2021,33,0
"TEXAS",2021,33,0
"MOUNTAIN",2021,33,0
"ARIZONA",2021,33,0
"COLORADO",2021,33,0
"IDAHO",2021,33,0
"MONTANA",2021,33,0
"NEVADA",2021,33,0
"NEW MEXICO",2021,33,0
"UTAH",2021,33,0
"WYOMING",2021,33,0
"PACIFIC",2021,33,0
"ALASKA",2021,33,0
"CALIFORNIA",2021,33,0
"HAWAII",2021,33,0
"OREGON",2021,33,0
"WASHINGTON",2021,33,0
"US TERRITORIES",2021,33,0
"AMERICAN SAMOA",2021,33,0
"NORTHERN MARIANA ISLANDS",2021,33,0
"GUAM",2021,33,0
"PUERTO RICO",2021,33,0
"U.S. VIRGIN ISLANDS",2021,33,0
"NON-US RESIDENTS",2021,33,0
"TOTAL",2021,33,0
"US RESIDENTS",2021,34,0
"NEW ENGLAND",2021,34,0
"CONNECTICUT",2021,34,0
"MAINE",2021,34,0
"MASSACHUSETTS",2021,34,0
"NEW HAMPSHIRE",2021,34,0
"RHODE ISLAND",2021,34,0
"VERMONT",2021,34,0
"MIDDLE ATLANTIC",2021,34,0
"NEW JERSEY",2021,34,0
"NEW YORK",2021,34,0
"NEW YORK CITY",2021,34,0
"PENNSYLVANIA",2021,34,0
"EAST NORTH CENTRAL",2021,34,0
"ILLINOIS",2021,34,0
"INDIANA",2021,34,0
"MICHIGAN",2021,34,0
"OHIO",2021,34,0
"WISCONSIN",2021,34,0
"WEST NORTH CENTRAL",2021,34,0
"IOWA",2021,34,0
"KANSAS",2021,34,0
"MINNESOTA",2021,34,0
"MISSOURI",2021,34,0
"NEBRASKA",2021,34,0
"NORTH DAKOTA",2021,34,0
"SOUTH DAKOTA",2021,34,0
"SOUTH ATLANTIC",2021,34,0
"DELAWARE",2021,34,0
"DISTRICT OF COLUMBIA",2021,34,0
"FLORIDA",2021,34,0
"GEORGIA",2021,34,0
"MARYLAND",2021,34,0
"NORTH CAROLINA",2021,34,0
"SOUTH CAROLINA",2021,34,0
"VIRGINIA",2021,34,0
"WEST VIRGINIA",2021,34,0
"EAST SOUTH CENTRAL",2021,34,0
"ALABAMA",2021,34,0
"KENTUCKY",2021,34,0
"MISSISSIPPI",2021,34,0
"TENNESSEE",2021,34,0
"WEST SOUTH CENTRAL",2021,34,0
"ARKANSAS",2021,34,0
"LOUISIANA",2021,34,0
"OKLAHOMA",2021,34,0
"TEXAS",2021,34,0
"MOUNTAIN",2021,34,0
"ARIZONA",2021,34,0
"COLORADO",2021,34,0
"IDAHO",2021,34,0
"MONTANA",2021,34,0
"NEVADA",2021,34,0
"NEW MEXICO",2021,34,0
"UTAH",2021,34,0
"WYOMING",2021,34,0
"PACIFIC",2021,34,0
"ALASKA",2021,34,0
"CALIFORNIA",2021,34,0
"HAWAII",2021,34,0
"OREGON",2021,34,0
"WASHINGTON",2021,34,0
"US TERRITORIES",2021,34,0
"AMERICAN SAMOA",2021,34,0
"NORTHERN MARIANA ISLANDS",2021,34,0
"GUAM",2021,34,0
"PUERTO RICO",2021,34,0
"U.S. VIRGIN ISLANDS",2021,34,0
"NON-US RESIDENTS",2021,34,0
"TOTAL",2021,34,0
"US RESIDENTS",2021,35,1
"NEW ENGLAND",2021,35,0
"CONNECTICUT",2021,35,0
"MAINE",2021,35,0
"MASSACHUSETTS",2021,35,0
"NEW HAMPSHIRE",2021,35,0
"RHODE ISLAND",2021,35,0
"VERMONT",2021,35,0
"MIDDLE ATLANTIC",2021,35,0
"NEW JERSEY",2021,35,0
"NEW YORK",2021,35,0
"NEW YORK CITY",2021,35,0
"PENNSYLVANIA",2021,35,0
"EAST NORTH CENTRAL",2021,35,1
"ILLINOIS",2021,35,0
"INDIANA",2021,35,0
"MICHIGAN",2021,35,0
"OHIO",2021,35,0
"WISCONSIN",2021,35,1
"WEST NORTH CENTRAL",2021,35,0
"IOWA",2021,35,0
"KANSAS",2021,35,0
"MINNESOTA",2021,35,0
"MISSOURI",2021,35,0
"NEBRASKA",2021,35,0
"NORTH DAKOTA",2021,35,0
"SOUTH DAKOTA",2021,35,0
"SOUTH ATLANTIC",2021,35,0
"DELAWARE",2021,35,0
"DISTRICT OF COLUMBIA",2021,35,0
"FLORIDA",2021,35,0
"GEORGIA",2021,35,0
"MARYLAND",2021,35,0
"NORTH CAROLINA",2021,35,0
"SOUTH CAROLINA",2021,35,0
"VIRGINIA",2021,35,0
"WEST VIRGINIA",2021,35,0
"EAST SOUTH CENTRAL",2021,35,0
"ALABAMA",2021,35,0
"KENTUCKY",2021,35,0
"MISSISSIPPI",2021,35,0
"TENNESSEE",2021,35,0
"WEST SOUTH CENTRAL",2021,35,0
"ARKANSAS",2021,35,0
"LOUISIANA",2021,35,0
"OKLAHOMA",2021,35,0
"TEXAS",2021,35,0
"MOUNTAIN",2021,35,0
"ARIZONA",2021,35,0
"COLORADO",2021,35,0
"IDAHO",2021,35,0
"MONTANA",2021,35,0
"NEVADA",2021,35,0
"NEW MEXICO",2021,35,0
"UTAH",2021,35,0
"WYOMING",2021,35,0
"PACIFIC",2021,35,0
"ALASKA",2021,35,0
"CALIFORNIA",2021,35,0
"HAWAII",2021,35,0
"OREGON",2021,35,0
"WASHINGTON",2021,35,0
"US TERRITORIES",2021,35,0
"AMERICAN SAMOA",2021,35,0
"NORTHERN MARIANA ISLANDS",2021,35,0
"GUAM",2021,35,0
"PUERTO RICO",2021,35,0
"U.S. VIRGIN ISLANDS",2021,35,0
"NON-US RESIDENTS",2021,35,0
"TOTAL",2021,35,1
"US RESIDENTS",2021,36,0
"NEW ENGLAND",2021,36,0
"CONNECTICUT",2021,36,0
"MAINE",2021,36,0
"MASSACHUSETTS",2021,36,0
"NEW HAMPSHIRE",2021,36,0
"RHODE ISLAND",2021,36,0
"VERMONT",2021,36,0
"MIDDLE ATLANTIC",2021,36,0
"NEW JERSEY",2021,36,0
"NEW YORK",2021,36,0
"NEW YORK CITY",2021,36,0
"PENNSYLVANIA",2021,36,0
"EAST NORTH CENTRAL",2021,36,0
"ILLINOIS",2021,36,0
"INDIANA",2021,36,0
"MICHIGAN",2021,36,0
"OHIO",2021,36,0
"WISCONSIN",2021,36,0
"WEST NORTH CENTRAL",2021,36,0
"IOWA",2021,36,0
"KANSAS",2021,36,0
"MINNESOTA",2021,36,0
"MISSOURI",2021,36,0
"NEBRASKA",2021,36,0
"NORTH DAKOTA",2021,36,0
"SOUTH DAKOTA",2021,36,0
"SOUTH ATLANTIC",2021,36,0
"DELAWARE",2021,36,0
"DISTRICT OF COLUMBIA",2021,36,0
"FLORIDA",2021,36,0
"GEORGIA",2021,36,0
"MARYLAND",2021,36,0
"NORTH CAROLINA",2021,36,0
"SOUTH CAROLINA",2021,36,0
"VIRGINIA",2021,36,0
"WEST VIRGINIA",2021,36,0
"EAST SOUTH CENTRAL",2021,36,0
"ALABAMA",2021,36,0
"KENTUCKY",2021,36,0
"MISSISSIPPI",2021,36,0
"TENNESSEE",2021,36,0
"WEST SOUTH CENTRAL",2021,36,0
"ARKANSAS",2021,36,0
"LOUISIANA",2021,36,0
"OKLAHOMA",2021,36,0
"TEXAS",2021,36,0
"MOUNTAIN",2021,36,0
"ARIZONA",2021,36,0
"COLORADO",2021,36,0
"IDAHO",2021,36,0
"MONTANA",2021,36,0
"NEVADA",2021,36,0
"NEW MEXICO",2021,36,0
"UTAH",2021,36,0
"WYOMING",2021,36,0
"PACIFIC",2021,36,0
"ALASKA",2021,36,0
"CALIFORNIA",2021,36,0
"HAWAII",2021,36,0
"OREGON",2021,36,0
"WASHINGTON",2021,36,0
"US TERRITORIES",2021,36,0
"AMERICAN SAMOA",2021,36,0
"NORTHERN MARIANA ISLANDS",2021,36,0
"GUAM",2021,36,0
"PUERTO RICO",2021,36,0
"U.S. VIRGIN ISLANDS",2021,36,0
"NON-US RESIDENTS",2021,36,0
"TOTAL",2021,36,0
"US RESIDENTS",2021,37,0
"NEW ENGLAND",2021,37,0
"CONNECTICUT",2021,37,0
"MAINE",2021,37,0
"MASSACHUSETTS",2021,37,0
"NEW HAMPSHIRE",2021,37,0
"RHODE ISLAND",2021,37,0
"VERMONT",2021,37,0
"MIDDLE ATLANTIC",2021,37,0
"NEW JERSEY",2021,37,0
"NEW YORK",2021,37,0
"NEW YORK CITY",2021,37,0
"PENNSYLVANIA",2021,37,0
"EAST NORTH CENTRAL",2021,37,0
"ILLINOIS",2021,37,0
"INDIANA",2021,37,0
"MICHIGAN",2021,37,0
"OHIO",2021,37,0
"WISCONSIN",2021,37,0
"WEST NORTH CENTRAL",2021,37,0
"IOWA",2021,37,0
"KANSAS",2021,37,0
"MINNESOTA",2021,37,0
"MISSOURI",2021,37,0
"NEBRASKA",2021,37,0
"NORTH DAKOTA",2021,37,0
"SOUTH DAKOTA",2021,37,0
"SOUTH ATLANTIC",2021,37,0
"DELAWARE",2021,37,0
"DISTRICT OF COLUMBIA",2021,37,0
"FLORIDA",2021,37,0
"GEORGIA",2021,37,0
"MARYLAND",2021,37,0
"NORTH CAROLINA",2021,37,0
"SOUTH CAROLINA",2021,37,0
"VIRGINIA",2021,37,0
"WEST VIRGINIA",2021,37,0
"EAST SOUTH CENTRAL",2021,37,0
"ALABAMA",2021,37,0
"KENTUCKY",2021,37,0
"MISSISSIPPI",2021,37,0
"TENNESSEE",2021,37,0
"WEST SOUTH CENTRAL",2021,37,0
"ARKANSAS",2021,37,0
"LOUISIANA",2021,37,0
"OKLAHOMA",2021,37,0
"TEXAS",2021,37,0
"MOUNTAIN",2021,37,0
"ARIZONA",2021,37,0
"COLORADO",2021,37,0
"IDAHO",2021,37,0
"MONTANA",2021,37,0
"NEVADA",2021,37,0
"NEW MEXICO",2021,37,0
"UTAH",2021,37,0
"WYOMING",2021,37,0
"PACIFIC",2021,37,0
"ALASKA",2021,37,0
"CALIFORNIA",2021,37,0
"HAWAII",2021,37,0
"OREGON",2021,37,0
"WASHINGTON",2021,37,0
"US TERRITORIES",2021,37,0
"AMERICAN SAMOA",2021,37,0
"NORTHERN MARIANA ISLANDS",2021,37,0
"GUAM",2021,37,0
"PUERTO RICO",2021,37,0
"U.S. VIRGIN ISLANDS",2021,37,0
"NON-US RESIDENTS",2021,37,0
"TOTAL",2021,37,0
"US RESIDENTS",2021,38,0
"NEW ENGLAND",2021,38,0
"CONNECTICUT",2021,38,0
"MAINE",2021,38,0
"MASSACHUSETTS",2021,38,0
"NEW HAMPSHIRE",2021,38,0
"RHODE ISLAND",2021,38,0
"VERMONT",2021,38,0
"MIDDLE ATLANTIC",2021,38,0
"NEW JERSEY",2021,38,0
"NEW YORK",2021,38,0
"NEW YORK CITY",2021,38,0
"PENNSYLVANIA",2021,38,0
"EAST NORTH CENTRAL",2021,38,0
"ILLINOIS",2021,38,0
"INDIANA",2021,38,0
"MICHIGAN",2021,38,0
"OHIO",2021,38,0
"WISCONSIN",2021,38,0
"WEST NORTH CENTRAL",2021,38,0
"IOWA",2021,38,0
"KANSAS",2021,38,0
"MINNESOTA",2021,38,0
"MISSOURI",2021,38,0
"NEBRASKA",2021,38,0
"NORTH DAKOTA",2021,38,0
"SOUTH DAKOTA",2021,38,0
"SOUTH ATLANTIC",2021,38,0
"DELAWARE",2021,38,0
"DISTRICT OF COLUMBIA",2021,38,0
"FLORIDA",2021,38,0
"GEORGIA",2021,38,0
"MARYLAND",2021,38,0
"NORTH CAROLINA",2021,38,0
"SOUTH CAROLINA",2021,38,0
"VIRGINIA",2021,38,0
"WEST VIRGINIA",2021,38,0
"EAST SOUTH CENTRAL",2021,38,0
"ALABAMA",2021,38,0
"KENTUCKY",2021,38,0
"MISSISSIPPI",2021,38,0
"TENNESSEE",2021,38,0
"WEST SOUTH CENTRAL",2021,38,0
"ARKANSAS",2021,38,0
"LOUISIANA",2021,38,0
"OKLAHOMA",2021,38,0
"TEXAS",2021,38,0
"MOUNTAIN",2021,38,0
"ARIZONA",2021,38,0
"COLORADO",2021,38,0
"IDAHO",2021,38,0
"MONTANA",2021,38,0
"NEVADA",2021,38,0
"NEW MEXICO",2021,38,0
"UTAH",2021,38,0
"WYOMING",2021,38,0
"PACIFIC",2021,38,0
"ALASKA",2021,38,0
"CALIFORNIA",2021,38,0
"HAWAII",2021,38,0
"OREGON",2021,38,0
"WASHINGTON",2021,38,0
"US TERRITORIES",2021,38,0
"AMERICAN SAMOA",2021,38,0
"NORTHERN MARIANA ISLANDS",2021,38,0
"GUAM",2021,38,0
"PUERTO RICO",2021,38,0
"U.S. VIRGIN ISLANDS",2021,38,0
"NON-US RESIDENTS",2021,38,0
"TOTAL",2021,38,0
"US RESIDENTS",2021,39,0
"NEW ENGLAND",2021,39,0
"CONNECTICUT",2021,39,0
"MAINE",2021,39,0
"MASSACHUSETTS",2021,39,0
"NEW HAMPSHIRE",2021,39,0
"RHODE ISLAND",2021,39,0
"VERMONT",2021,39,0
"MIDDLE ATLANTIC",2021,39,0
"NEW JERSEY",2021,39,0
"NEW YORK",2021,39,0
"NEW YORK CITY",2021,39,0
